,Filepath,Label
2231,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17860_1.jpg,POSITIVE
2232,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03260.jpg,POSITIVE
2233,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01511.jpg,POSITIVE
2234,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15619.jpg,NEGATIVE
2235,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06503.jpg,NEGATIVE
2236,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07407.jpg,NEGATIVE
2237,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02224.jpg,POSITIVE
2238,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14110_1.jpg,POSITIVE
2239,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02402.jpg,NEGATIVE
2240,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17545.jpg,NEGATIVE
2241,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15737_1.jpg,POSITIVE
2242,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08353.jpg,NEGATIVE
2243,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06596.jpg,POSITIVE
2244,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18815_1.jpg,POSITIVE
2245,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13072.jpg,NEGATIVE
2246,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09591.jpg,POSITIVE
2247,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04092.jpg,NEGATIVE
2248,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07616.jpg,POSITIVE
2249,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04066.jpg,POSITIVE
2250,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03809.jpg,POSITIVE
2251,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02477.jpg,POSITIVE
2252,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00723.jpg,POSITIVE
2253,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17279.jpg,NEGATIVE
2254,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06424.jpg,POSITIVE
2255,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15574.jpg,NEGATIVE
2256,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19016.jpg,NEGATIVE
2257,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08122.jpg,NEGATIVE
2258,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14906_1.jpg,POSITIVE
2259,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02372.jpg,NEGATIVE
2260,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09651.jpg,POSITIVE
2261,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18416.jpg,NEGATIVE
2262,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12452.jpg,NEGATIVE
2263,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05047.jpg,NEGATIVE
2264,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13814_1.jpg,POSITIVE
2265,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18062_1.jpg,POSITIVE
2266,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18322.jpg,NEGATIVE
2267,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00121.jpg,NEGATIVE
2268,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08086.jpg,NEGATIVE
2269,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19596.jpg,NEGATIVE
2270,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06534.jpg,NEGATIVE
2271,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07728.jpg,NEGATIVE
2272,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17295_1.jpg,POSITIVE
2273,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11196_1.jpg,POSITIVE
2274,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05749.jpg,POSITIVE
2275,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14641.jpg,NEGATIVE
2276,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02960.jpg,NEGATIVE
2277,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00970.jpg,POSITIVE
2278,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07674.jpg,POSITIVE
2279,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05498.jpg,POSITIVE
2280,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06136.jpg,POSITIVE
2281,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02487.jpg,POSITIVE
2282,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14274.jpg,NEGATIVE
2283,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04292.jpg,POSITIVE
2284,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02440.jpg,NEGATIVE
2285,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17474_1.jpg,POSITIVE
2286,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08561.jpg,POSITIVE
2287,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14365_1.jpg,POSITIVE
2288,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13710_1.jpg,POSITIVE
2289,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01256.jpg,POSITIVE
2290,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09907.jpg,POSITIVE
2291,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00065.jpg,NEGATIVE
2292,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16747.jpg,NEGATIVE
2293,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06314.jpg,POSITIVE
2294,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00366.jpg,NEGATIVE
2295,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17794.jpg,NEGATIVE
2296,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09920.jpg,NEGATIVE
2297,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15838.jpg,NEGATIVE
2298,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12208.jpg,NEGATIVE
2299,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08514.jpg,NEGATIVE
2300,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00365.jpg,NEGATIVE
2301,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14699.jpg,NEGATIVE
2302,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08183.jpg,POSITIVE
2303,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18634_1.jpg,POSITIVE
2304,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11943.jpg,NEGATIVE
2305,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11744.jpg,NEGATIVE
2306,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17787.jpg,NEGATIVE
2307,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17989.jpg,NEGATIVE
2308,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03820.jpg,NEGATIVE
2309,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06871.jpg,NEGATIVE
2310,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12171_1.jpg,POSITIVE
2311,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18554_1.jpg,POSITIVE
2312,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01742.jpg,NEGATIVE
2313,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06001.jpg,NEGATIVE
2314,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15047.jpg,NEGATIVE
2315,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18810_1.jpg,POSITIVE
2316,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03910.jpg,POSITIVE
2317,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11038.jpg,NEGATIVE
2318,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05344.jpg,NEGATIVE
2319,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09911.jpg,NEGATIVE
2320,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13107_1.jpg,POSITIVE
2321,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05078.jpg,NEGATIVE
2322,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11079.jpg,NEGATIVE
2323,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04372.jpg,POSITIVE
2324,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04607.jpg,NEGATIVE
2325,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18167_1.jpg,POSITIVE
2326,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13682.jpg,NEGATIVE
2327,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14337.jpg,NEGATIVE
2328,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09747.jpg,POSITIVE
2329,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07058.jpg,POSITIVE
2330,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07189.jpg,NEGATIVE
2331,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09580.jpg,NEGATIVE
2332,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14444.jpg,NEGATIVE
2333,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18475.jpg,NEGATIVE
2334,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08510.jpg,NEGATIVE
2335,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19586.jpg,POSITIVE
2336,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16840.jpg,NEGATIVE
2337,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18586.jpg,NEGATIVE
2338,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08228.jpg,POSITIVE
2339,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12515.jpg,NEGATIVE
2340,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01107.jpg,NEGATIVE
2341,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00984.jpg,NEGATIVE
2342,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01369.jpg,POSITIVE
2343,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14910.jpg,NEGATIVE
2344,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06990.jpg,NEGATIVE
2345,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16634.jpg,NEGATIVE
2346,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18883_1.jpg,POSITIVE
2347,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15893_1.jpg,POSITIVE
2348,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05855.jpg,POSITIVE
2349,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07755.jpg,NEGATIVE
2350,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14543.jpg,NEGATIVE
2351,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18423_1.jpg,POSITIVE
2352,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14810.jpg,NEGATIVE
2353,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10325.jpg,NEGATIVE
2354,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16087_1.jpg,POSITIVE
2355,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10273_1.jpg,POSITIVE
2356,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19886.jpg,POSITIVE
2357,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08965.jpg,POSITIVE
2358,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10239.jpg,NEGATIVE
2359,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11763.jpg,NEGATIVE
2360,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19403.jpg,POSITIVE
2361,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00499.jpg,POSITIVE
2362,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17006_1.jpg,POSITIVE
2363,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02495.jpg,NEGATIVE
2364,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09290.jpg,POSITIVE
2365,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15582.jpg,NEGATIVE
2366,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18071.jpg,NEGATIVE
2367,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12440_1.jpg,POSITIVE
2368,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05713.jpg,NEGATIVE
2369,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09542.jpg,NEGATIVE
2370,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08100.jpg,POSITIVE
2371,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15958.jpg,NEGATIVE
2372,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02480.jpg,POSITIVE
2373,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15479.jpg,NEGATIVE
2374,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16103_1.jpg,POSITIVE
2375,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16591.jpg,NEGATIVE
2376,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00309.jpg,POSITIVE
2377,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18594_1.jpg,POSITIVE
2378,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17794_1.jpg,POSITIVE
2379,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05307.jpg,POSITIVE
2380,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08633.jpg,POSITIVE
2381,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10585_1.jpg,POSITIVE
2382,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12798_1.jpg,POSITIVE
2383,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15658_1.jpg,POSITIVE
2384,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01734.jpg,POSITIVE
2385,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05336.jpg,NEGATIVE
2386,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00988.jpg,NEGATIVE
2387,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18404.jpg,NEGATIVE
2388,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09030.jpg,NEGATIVE
2389,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11511.jpg,NEGATIVE
2390,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09129.jpg,NEGATIVE
2391,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15002.jpg,NEGATIVE
2392,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17893.jpg,NEGATIVE
2393,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04351.jpg,NEGATIVE
2394,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15383_1.jpg,POSITIVE
2395,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12309.jpg,NEGATIVE
2396,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16881.jpg,NEGATIVE
2397,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09637.jpg,POSITIVE
2398,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19982.jpg,POSITIVE
2399,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02444.jpg,NEGATIVE
2400,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12673_1.jpg,POSITIVE
2401,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14730.jpg,NEGATIVE
2402,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09433.jpg,NEGATIVE
2403,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12089_1.jpg,POSITIVE
2404,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01893.jpg,POSITIVE
2405,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17730.jpg,NEGATIVE
2406,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13782.jpg,NEGATIVE
2407,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15921.jpg,NEGATIVE
2408,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03465.jpg,NEGATIVE
2409,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09818.jpg,POSITIVE
2410,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01272.jpg,POSITIVE
2411,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17481.jpg,NEGATIVE
2412,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13199.jpg,NEGATIVE
2413,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12102.jpg,NEGATIVE
2414,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04474.jpg,NEGATIVE
2415,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07355.jpg,NEGATIVE
2416,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03863.jpg,NEGATIVE
2417,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13567_1.jpg,POSITIVE
2418,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08763.jpg,NEGATIVE
2419,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11872_1.jpg,POSITIVE
2420,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02033.jpg,NEGATIVE
2421,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01981.jpg,NEGATIVE
2422,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05943.jpg,NEGATIVE
2423,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10802.jpg,NEGATIVE
2424,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04574.jpg,POSITIVE
2425,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07182.jpg,POSITIVE
2426,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00693.jpg,POSITIVE
2427,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01869.jpg,POSITIVE
2428,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06446.jpg,POSITIVE
2429,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05513.jpg,POSITIVE
2430,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15294_1.jpg,POSITIVE
2431,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03655.jpg,POSITIVE
2432,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02867.jpg,POSITIVE
2433,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19554.jpg,NEGATIVE
2434,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05504.jpg,POSITIVE
2435,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18787.jpg,NEGATIVE
2436,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11785.jpg,NEGATIVE
2437,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03942.jpg,NEGATIVE
2438,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03137.jpg,NEGATIVE
2439,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19608.jpg,NEGATIVE
2440,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08295.jpg,POSITIVE
2441,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11644_1.jpg,POSITIVE
2442,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10858.jpg,NEGATIVE
2443,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12822.jpg,NEGATIVE
2444,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13957_1.jpg,POSITIVE
2445,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15341_1.jpg,POSITIVE
2446,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06808.jpg,POSITIVE
2447,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09085.jpg,POSITIVE
2448,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01942.jpg,POSITIVE
2449,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16349.jpg,NEGATIVE
2450,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03831.jpg,NEGATIVE
2451,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18676.jpg,NEGATIVE
2452,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07391.jpg,POSITIVE
2453,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08970.jpg,NEGATIVE
2454,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19188_1.jpg,POSITIVE
2455,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00909.jpg,NEGATIVE
2456,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11738.jpg,NEGATIVE
2457,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03206.jpg,POSITIVE
2458,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04536.jpg,POSITIVE
2459,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01440.jpg,NEGATIVE
2460,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02563.jpg,POSITIVE
2461,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12282_1.jpg,POSITIVE
2462,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00541.jpg,POSITIVE
2463,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14524_1.jpg,POSITIVE
2464,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03982.jpg,NEGATIVE
2465,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02253.jpg,POSITIVE
2466,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02680.jpg,NEGATIVE
2467,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14014.jpg,NEGATIVE
2468,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14234.jpg,NEGATIVE
2469,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01961.jpg,POSITIVE
2470,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08601.jpg,NEGATIVE
2471,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16726_1.jpg,POSITIVE
2472,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00672.jpg,NEGATIVE
2473,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09947.jpg,POSITIVE
2474,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03098.jpg,NEGATIVE
2475,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18147.jpg,NEGATIVE
2476,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02151.jpg,NEGATIVE
2477,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18789.jpg,NEGATIVE
2478,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10666.jpg,NEGATIVE
2479,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17456.jpg,NEGATIVE
2480,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06030.jpg,NEGATIVE
2481,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18594.jpg,NEGATIVE
2482,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16899_1.jpg,POSITIVE
2483,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03631.jpg,POSITIVE
2484,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01514.jpg,NEGATIVE
2485,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02859.jpg,NEGATIVE
2486,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16515.jpg,NEGATIVE
2487,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11071.jpg,NEGATIVE
2488,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04438.jpg,NEGATIVE
2489,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16218.jpg,NEGATIVE
